"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes"
"La Liga","2024-04-13","La Liga (Matchweek 31)","Atlético Madrid","4-4-2",3,2.3,"Antoine Griezmann (P) · 34&rsquor; Ángel Correa · 45+6&rsquor; Antoine Griezmann · 50&rsquor;",3,0,"Girona","4-5-1",1,2.4,"Artem Dovbyk · 4&rsquor;",2,0,"https://fbref.com/en/matches/d1461be3/Atletico-Madrid-Girona-April-13-2024-La-Liga","Atlético Madrid","Home",NA,990,461,420,38,11,0,4,14,11,2,2,0,0,378,3,7
"La Liga","2024-04-13","La Liga (Matchweek 31)","Atlético Madrid","4-4-2",3,2.3,"Antoine Griezmann (P) · 34&rsquor; Ángel Correa · 45+6&rsquor; Antoine Griezmann · 50&rsquor;",3,0,"Girona","4-5-1",1,2.4,"Artem Dovbyk · 4&rsquor;",2,0,"https://fbref.com/en/matches/d1461be3/Atletico-Madrid-Girona-April-13-2024-La-Liga","Girona","Away",NA,990,661,612,49,21,0,3,13,16,0,0,0,0,591,0,10
"La Liga","2024-04-13","La Liga (Matchweek 31)","Rayo Vallecano","4-4-2",0,1,"",4,0,"Getafe","4-4-1-1",0,0.3,"",6,0,"https://fbref.com/en/matches/1ebfb4e4/Rayo-Vallecano-Getafe-April-13-2024-La-Liga","Rayo Vallecano","Home",NA,990,489,434,51,18,2,2,24,20,3,1,1,0,370,4,8
"La Liga","2024-04-13","La Liga (Matchweek 31)","Rayo Vallecano","4-4-2",0,1,"",4,0,"Getafe","4-4-1-1",0,0.3,"",6,0,"https://fbref.com/en/matches/1ebfb4e4/Rayo-Vallecano-Getafe-April-13-2024-La-Liga","Getafe","Away",NA,990,282,237,43,20,0,5,6,12,0,0,0,0,169,2,7
"La Liga","2024-04-13","La Liga (Matchweek 31)","Mallorca","5-4-1",0,0.6,"",2,0,"Real Madrid","4-2-3-1",1,1.5,"Aurélien Tchouaméni · 48&rsquor;",1,0,"https://fbref.com/en/matches/8887cd3f/Mallorca-Real-Madrid-April-13-2024-La-Liga","Mallorca","Home",NA,990,467,426,40,8,0,1,25,21,4,1,2,0,367,1,13
"La Liga","2024-04-13","La Liga (Matchweek 31)","Mallorca","5-4-1",0,0.6,"",2,0,"Real Madrid","4-2-3-1",1,1.5,"Aurélien Tchouaméni · 48&rsquor;",1,0,"https://fbref.com/en/matches/8887cd3f/Mallorca-Real-Madrid-April-13-2024-La-Liga","Real Madrid","Away",NA,990,593,550,42,18,1,4,11,17,2,1,1,0,505,1,9
"La Liga","2024-04-13","La Liga (Matchweek 31)","Cádiz","4-4-2",0,1,"",3,0,"Barcelona","4-3-3",1,0.9,"João Félix · 37&rsquor;",3,0,"https://fbref.com/en/matches/a4bd2f2a/Cadiz-Barcelona-April-13-2024-La-Liga","Cádiz","Home",NA,990,379,319,55,17,2,3,25,20,8,1,6,0,271,5,7
"La Liga","2024-04-13","La Liga (Matchweek 31)","Cádiz","4-4-2",0,1,"",3,0,"Barcelona","4-3-3",1,0.9,"João Félix · 37&rsquor;",3,0,"https://fbref.com/en/matches/a4bd2f2a/Cadiz-Barcelona-April-13-2024-La-Liga","Barcelona","Away",NA,990,609,546,61,22,1,3,15,22,4,2,2,0,505,2,13
"La Liga","2024-04-14","La Liga (Matchweek 31)","Las Palmas","4-5-1",0,0.1,"Saúl Coco · 6&rsquor;",3,1,"Sevilla","5-3-2",2,2.1,"Youssef En-Nesyri · 43&rsquor; Dodi Lukebakio · 90+3&rsquor;",3,0,"https://fbref.com/en/matches/5a35c6d1/Las-Palmas-Sevilla-April-14-2024-La-Liga","Las Palmas","Home",NA,905,666,601,63,14,0,0,20,31,6,1,4,0,579,2,14
"La Liga","2024-04-14","La Liga (Matchweek 31)","Las Palmas","4-5-1",0,0.1,"Saúl Coco · 6&rsquor;",3,1,"Sevilla","5-3-2",2,2.1,"Youssef En-Nesyri · 43&rsquor; Dodi Lukebakio · 90+3&rsquor;",3,0,"https://fbref.com/en/matches/5a35c6d1/Las-Palmas-Sevilla-April-14-2024-La-Liga","Sevilla","Away",NA,990,395,360,33,9,6,4,20,16,2,2,0,0,327,2,8
"La Liga","2024-04-14","La Liga (Matchweek 31)","Granada","4-4-2",2,1.3,"Myrto Uzuni (P) · 9&rsquor; Lucas Boyé · 38&rsquor;",3,0,"Alavés","4-2-3-1",0,0.3,"",2,0,"https://fbref.com/en/matches/f08ebff7/Granada-Alaves-April-14-2024-La-Liga","Granada","Home",NA,990,302,258,42,13,0,5,8,17,1,0,1,0,197,2,4
"La Liga","2024-04-14","La Liga (Matchweek 31)","Granada","4-4-2",2,1.3,"Myrto Uzuni (P) · 9&rsquor; Lucas Boyé · 38&rsquor;",3,0,"Alavés","4-2-3-1",0,0.3,"",2,0,"https://fbref.com/en/matches/f08ebff7/Granada-Alaves-April-14-2024-La-Liga","Alavés","Away",NA,990,489,417,68,17,1,6,25,36,5,1,1,1,366,4,18
"La Liga","2024-04-14","La Liga (Matchweek 31)","Athletic Club","4-2-3-1",1,0.7,"Oihan Sancet · 66&rsquor;",3,0,"Villarreal","4-4-2",1,2.1,"Santi Comesaña · 46&rsquor; Daniel Parejo (P) · 90+5&rsquor;",4,1,"https://fbref.com/en/matches/941a4629/Athletic-Club-Villarreal-April-14-2024-La-Liga","Athletic Club","Home",NA,990,542,500,41,12,1,1,25,19,3,0,1,0,449,1,11
"La Liga","2024-04-14","La Liga (Matchweek 31)","Athletic Club","4-2-3-1",1,0.7,"Oihan Sancet · 66&rsquor;",3,0,"Villarreal","4-4-2",1,2.1,"Santi Comesaña · 46&rsquor; Daniel Parejo (P) · 90+5&rsquor;",4,1,"https://fbref.com/en/matches/941a4629/Athletic-Club-Villarreal-April-14-2024-La-Liga","Villarreal","Away",NA,945,490,449,39,12,0,4,11,15,1,1,0,0,390,2,4
"La Liga","2024-04-14","La Liga (Matchweek 31)","Real Sociedad","4-4-2",2,1.5,"Sheraldo Becker · 32&rsquor; Mikel Oyarzabal · 59&rsquor; Igor Zubeldia · 86&rsquor;",2,1,"Almería","4-2-3-1",2,1.6,"Adri Embarba · 30&rsquor; Adri Embarba (P) · 88&rsquor;",2,0,"https://fbref.com/en/matches/32b50c2a/Real-Sociedad-Almeria-April-14-2024-La-Liga","Real Sociedad","Home",NA,985,468,420,46,9,0,3,31,25,5,2,3,0,359,2,7
"La Liga","2024-04-14","La Liga (Matchweek 31)","Real Sociedad","4-4-2",2,1.5,"Sheraldo Becker · 32&rsquor; Mikel Oyarzabal · 59&rsquor; Igor Zubeldia · 86&rsquor;",2,1,"Almería","4-2-3-1",2,1.6,"Adri Embarba · 30&rsquor; Adri Embarba (P) · 88&rsquor;",2,0,"https://fbref.com/en/matches/32b50c2a/Real-Sociedad-Almeria-April-14-2024-La-Liga","Almería","Away",NA,990,473,412,60,17,0,1,6,24,1,0,1,0,378,1,11
"La Liga","2024-04-15","La Liga (Matchweek 31)","Osasuna","4-4-2",0,1.9,"",0,0,"Valencia","4-4-2",1,0.2,"Domingos André Ribeiro Almeida · 18&rsquor;",2,0,"https://fbref.com/en/matches/47963fdb/Osasuna-Valencia-April-15-2024-La-Liga","Osasuna","Home",NA,990,676,616,55,9,0,3,37,35,4,2,1,0,533,5,16
"La Liga","2024-04-15","La Liga (Matchweek 31)","Osasuna","4-4-2",0,1.9,"",0,0,"Valencia","4-4-2",1,0.2,"Domingos André Ribeiro Almeida · 18&rsquor;",2,0,"https://fbref.com/en/matches/47963fdb/Osasuna-Valencia-April-15-2024-La-Liga","Valencia","Away",NA,990,359,312,47,15,0,2,6,15,1,1,0,0,238,0,9
"La Liga","2024-04-19","La Liga (Matchweek 32)","Athletic Club","4-2-3-1",1,1.5,"Gorka Guruzeta · 24&rsquor;",4,0,"Granada","4-4-2",1,0.2,"Iñaki Williams (OG) · 6&rsquor;",2,0,"https://fbref.com/en/matches/77710902/Athletic-Club-Granada-April-19-2024-La-Liga","Athletic Club","Home",NA,990,670,600,69,16,6,1,34,32,11,9,0,0,545,1,11
"La Liga","2024-04-19","La Liga (Matchweek 32)","Athletic Club","4-2-3-1",1,1.5,"Gorka Guruzeta · 24&rsquor;",4,0,"Granada","4-4-2",1,0.2,"Iñaki Williams (OG) · 6&rsquor;",2,0,"https://fbref.com/en/matches/77710902/Athletic-Club-Granada-April-19-2024-La-Liga","Granada","Away",NA,990,327,283,43,12,0,3,17,14,4,2,1,0,222,1,10
"La Liga","2024-04-20","La Liga (Matchweek 32)","Celta Vigo","3-4-3",4,4,"Iago Aspas · 37&rsquor; Williot Swedberg · 39&rsquor; Anastasios Douvikas · 71&rsquor; Iago Aspas · 76&rsquor;",1,0,"Las Palmas","4-5-1",1,1,"Juan Herzog · 11&rsquor;",0,0,"https://fbref.com/en/matches/a3ba5e25/Celta-Vigo-Las-Palmas-April-20-2024-La-Liga","Celta Vigo","Home",NA,990,386,334,46,10,5,8,13,19,8,3,4,1,310,6,4
"La Liga","2024-04-20","La Liga (Matchweek 32)","Celta Vigo","3-4-3",4,4,"Iago Aspas · 37&rsquor; Williot Swedberg · 39&rsquor; Anastasios Douvikas · 71&rsquor; Iago Aspas · 76&rsquor;",1,0,"Las Palmas","4-5-1",1,1,"Juan Herzog · 11&rsquor;",0,0,"https://fbref.com/en/matches/a3ba5e25/Celta-Vigo-Las-Palmas-April-20-2024-La-Liga","Las Palmas","Away",NA,990,803,750,52,16,1,4,11,18,4,3,0,0,722,1,12
"La Liga","2024-04-20","La Liga (Matchweek 32)","Rayo Vallecano","4-4-2",2,0.5,"Pep Chavarría · 80&rsquor; Isaac Palazón Camacho · 84&rsquor;",4,0,"Osasuna","4-3-3",1,0.5,"Moi Gómez · 29&rsquor;",1,0,"https://fbref.com/en/matches/cbed4286/Rayo-Vallecano-Osasuna-April-20-2024-La-Liga","Rayo Vallecano","Home",NA,990,596,534,59,16,0,3,25,31,5,4,0,0,462,3,7
"La Liga","2024-04-20","La Liga (Matchweek 32)","Rayo Vallecano","4-4-2",2,0.5,"Pep Chavarría · 80&rsquor; Isaac Palazón Camacho · 84&rsquor;",4,0,"Osasuna","4-3-3",1,0.5,"Moi Gómez · 29&rsquor;",1,0,"https://fbref.com/en/matches/cbed4286/Rayo-Vallecano-Osasuna-April-20-2024-La-Liga","Osasuna","Away",NA,990,342,285,54,12,1,2,10,24,1,1,0,0,210,3,10
"La Liga","2024-04-20","La Liga (Matchweek 32)","Valencia","4-4-2",1,1.1,"José Luis García Vayá (P) · 66&rsquor;",2,0,"Real Betis","4-2-3-1",2,1.3,"Ayoze Pérez · 19&rsquor; Ayoze Pérez · 77&rsquor;",3,0,"https://fbref.com/en/matches/746db3ae/Valencia-Real-Betis-April-20-2024-La-Liga","Valencia","Home",NA,990,502,443,54,11,0,3,29,28,7,3,2,0,390,5,12
"La Liga","2024-04-20","La Liga (Matchweek 32)","Valencia","4-4-2",1,1.1,"José Luis García Vayá (P) · 66&rsquor;",2,0,"Real Betis","4-2-3-1",2,1.3,"Ayoze Pérez · 19&rsquor; Ayoze Pérez · 77&rsquor;",3,0,"https://fbref.com/en/matches/746db3ae/Valencia-Real-Betis-April-20-2024-La-Liga","Real Betis","Away",NA,990,421,366,53,21,0,3,11,18,6,2,3,0,317,2,16
"La Liga","2024-04-20","La Liga (Matchweek 32)","Girona","4-2-3-1",4,2.1,"Eric García · 9&rsquor; Iván Martín · 22&rsquor; Artem Dovbyk · 71&rsquor; Portu · 82&rsquor;",1,0,"Cádiz","4-4-2",1,1.6,"Gonzalo Escalante · 81&rsquor;",2,0,"https://fbref.com/en/matches/6e1ed9b8/Girona-Cadiz-April-20-2024-La-Liga","Girona","Home",NA,990,595,552,40,15,1,6,20,14,2,0,1,0,527,3,8
"La Liga","2024-04-20","La Liga (Matchweek 32)","Girona","4-2-3-1",4,2.1,"Eric García · 9&rsquor; Iván Martín · 22&rsquor; Artem Dovbyk · 71&rsquor; Portu · 82&rsquor;",1,0,"Cádiz","4-4-2",1,1.6,"Gonzalo Escalante · 81&rsquor;",2,0,"https://fbref.com/en/matches/6e1ed9b8/Girona-Cadiz-April-20-2024-La-Liga","Cádiz","Away",NA,990,449,401,47,14,0,1,25,17,4,0,3,0,363,1,5
"La Liga","2024-04-21","La Liga (Matchweek 32)","Getafe","4-2-3-1",1,0.5,"Óscar Rodríguez Arnaiz · 29&rsquor;",0,0,"Real Sociedad","4-3-3",1,1.2,"Ander Barrenetxea · 13&rsquor;",2,0,"https://fbref.com/en/matches/c0cdba0e/Getafe-Real-Sociedad-April-21-2024-La-Liga","Getafe","Home",NA,990,342,283,53,18,1,8,11,25,0,0,0,0,230,6,8
"La Liga","2024-04-21","La Liga (Matchweek 32)","Getafe","4-2-3-1",1,0.5,"Óscar Rodríguez Arnaiz · 29&rsquor;",0,0,"Real Sociedad","4-3-3",1,1.2,"Ander Barrenetxea · 13&rsquor;",2,0,"https://fbref.com/en/matches/c0cdba0e/Getafe-Real-Sociedad-April-21-2024-La-Liga","Real Sociedad","Away",NA,990,497,438,57,18,0,3,11,26,4,2,2,0,378,2,7
"La Liga","2024-04-21","La Liga (Matchweek 32)","Almería","4-2-3-1",1,1.8,"Anthony Lozano · 30&rsquor; Largie Ramazani · 87&rsquor;",4,1,"Villarreal","4-4-2",2,1.6,"Ilias Akhomach · 25&rsquor; Alexander Sørloth · 90+2&rsquor;",4,0,"https://fbref.com/en/matches/635dcbf9/Almeria-Villarreal-April-21-2024-La-Liga","Almería","Home",NA,986,551,496,54,18,2,5,23,19,5,3,1,0,475,1,7
"La Liga","2024-04-21","La Liga (Matchweek 32)","Almería","4-2-3-1",1,1.8,"Anthony Lozano · 30&rsquor; Largie Ramazani · 87&rsquor;",4,1,"Villarreal","4-4-2",2,1.6,"Ilias Akhomach · 25&rsquor; Alexander Sørloth · 90+2&rsquor;",4,0,"https://fbref.com/en/matches/635dcbf9/Almeria-Villarreal-April-21-2024-La-Liga","Villarreal","Away",NA,990,415,367,46,11,1,3,10,11,2,1,1,0,345,2,7
"La Liga","2024-04-21","La Liga (Matchweek 32)","Alavés","4-2-3-1",2,0.4,"Carlos Benavídez · 15&rsquor; Luis Rioja · 90+2&rsquor;",5,0,"Atlético Madrid","3-5-2",0,0.9,"",3,0,"https://fbref.com/en/matches/b40183ad/Alaves-Atletico-Madrid-April-21-2024-La-Liga","Alavés","Home",NA,990,270,230,40,13,0,0,18,18,1,0,0,0,178,0,8
"La Liga","2024-04-21","La Liga (Matchweek 32)","Alavés","4-2-3-1",2,0.4,"Carlos Benavídez · 15&rsquor; Luis Rioja · 90+2&rsquor;",5,0,"Atlético Madrid","3-5-2",0,0.9,"",3,0,"https://fbref.com/en/matches/b40183ad/Alaves-Atletico-Madrid-April-21-2024-La-Liga","Atlético Madrid","Away",NA,990,585,520,64,20,0,3,29,24,11,4,5,0,477,1,9
"La Liga","2024-04-21","La Liga (Matchweek 32)","Real Madrid","4-1-2-1-2",3,2.3,"Vinicius Júnior (P) · 18&rsquor; Lucas Vázquez · 73&rsquor; Jude Bellingham · 90+1&rsquor;",3,0,"Barcelona","4-3-3",2,1.4,"Andreas Christensen · 6&rsquor; Fermin López · 69&rsquor;",2,0,"https://fbref.com/en/matches/9699d0ae/El-Clasico-Real-Madrid-Barcelona-April-21-2024-La-Liga","Real Madrid","Home",NA,990,505,460,44,12,0,7,9,17,2,1,1,0,441,1,4
"La Liga","2024-04-21","La Liga (Matchweek 32)","Real Madrid","4-1-2-1-2",3,2.3,"Vinicius Júnior (P) · 18&rsquor; Lucas Vázquez · 73&rsquor; Jude Bellingham · 90+1&rsquor;",3,0,"Barcelona","4-3-3",2,1.4,"Andreas Christensen · 6&rsquor; Fermin López · 69&rsquor;",2,0,"https://fbref.com/en/matches/9699d0ae/El-Clasico-Real-Madrid-Barcelona-April-21-2024-La-Liga","Barcelona","Away",NA,990,575,527,46,10,0,6,18,18,8,5,1,0,506,2,10
"La Liga","2024-04-22","La Liga (Matchweek 32)","Sevilla","5-3-2",2,1.1,"Youssef En-Nesyri · 61&rsquor; Isaac Romero · 75&rsquor;",0,0,"Mallorca","5-4-1",1,0.7,"Abdón Prats · 90+5&rsquor;",2,0,"https://fbref.com/en/matches/2d5046e6/Sevilla-Mallorca-April-22-2024-La-Liga","Sevilla","Home",NA,990,562,524,37,12,1,2,20,16,4,3,1,0,466,1,8
"La Liga","2024-04-22","La Liga (Matchweek 32)","Sevilla","5-3-2",2,1.1,"Youssef En-Nesyri · 61&rsquor; Isaac Romero · 75&rsquor;",0,0,"Mallorca","5-4-1",1,0.7,"Abdón Prats · 90+5&rsquor;",2,0,"https://fbref.com/en/matches/2d5046e6/Sevilla-Mallorca-April-22-2024-La-Liga","Mallorca","Away",NA,990,487,434,48,10,3,4,18,19,4,1,1,0,381,5,6
"La Liga","2024-04-26","La Liga (Matchweek 33)","Real Sociedad","4-1-4-1",0,0.6,"",3,0,"Real Madrid","4-2-3-1",1,0.4,"Arda Güler · 29&rsquor;",4,0,"https://fbref.com/en/matches/3edf4d41/Real-Sociedad-Real-Madrid-April-26-2024-La-Liga","Real Sociedad","Home",NA,990,575,522,51,15,4,9,28,23,11,8,0,0,479,2,16
"La Liga","2024-04-26","La Liga (Matchweek 33)","Real Sociedad","4-1-4-1",0,0.6,"",3,0,"Real Madrid","4-2-3-1",1,0.4,"Arda Güler · 29&rsquor;",4,0,"https://fbref.com/en/matches/3edf4d41/Real-Sociedad-Real-Madrid-April-26-2024-La-Liga","Real Madrid","Away",NA,990,455,402,49,15,0,7,6,20,3,0,1,0,370,4,8
"La Liga","2024-04-27","La Liga (Matchweek 33)","Las Palmas","4-5-1",0,1.6,"",2,0,"Girona","4-2-3-1",2,1.9,"David López · 26&rsquor; Artem Dovbyk (P) · 57&rsquor;",3,0,"https://fbref.com/en/matches/e996fa16/Las-Palmas-Girona-April-27-2024-La-Liga","Las Palmas","Home",NA,990,658,592,63,12,3,5,19,37,4,0,3,0,540,3,15
"La Liga","2024-04-27","La Liga (Matchweek 33)","Las Palmas","4-5-1",0,1.6,"",2,0,"Girona","4-2-3-1",2,1.9,"David López · 26&rsquor; Artem Dovbyk (P) · 57&rsquor;",3,0,"https://fbref.com/en/matches/e996fa16/Las-Palmas-Girona-April-27-2024-La-Liga","Girona","Away",NA,990,419,375,41,13,3,1,11,18,2,1,1,0,321,3,10
"La Liga","2024-04-27","La Liga (Matchweek 33)","Almería","4-2-3-1",1,2.4,"Anthony Lozano · 41&rsquor; Jonathan Viera · 90+1&rsquor;",6,1,"Getafe","4-2-3-1",3,1.7,"Mason Greenwood · 27&rsquor; Mason Greenwood · 48&rsquor; Jaime Mata · 61&rsquor;",4,0,"https://fbref.com/en/matches/54592e27/Almeria-Getafe-April-27-2024-La-Liga","Almería","Home",NA,989,436,365,69,30,2,2,30,23,9,3,2,0,337,2,11
"La Liga","2024-04-27","La Liga (Matchweek 33)","Almería","4-2-3-1",1,2.4,"Anthony Lozano · 41&rsquor; Jonathan Viera · 90+1&rsquor;",6,1,"Getafe","4-2-3-1",3,1.7,"Mason Greenwood · 27&rsquor; Mason Greenwood · 48&rsquor; Jaime Mata · 61&rsquor;",4,0,"https://fbref.com/en/matches/54592e27/Almeria-Getafe-April-27-2024-La-Liga","Getafe","Away",NA,990,344,299,44,16,0,5,10,13,2,1,0,0,244,1,9
"La Liga","2024-04-27","La Liga (Matchweek 33)","Alavés","4-2-3-1",3,2.3,"Giuliano Simeone · 48&rsquor; Jon Guridi · 54&rsquor; Carlos Benavídez · 86&rsquor;",3,0,"Celta Vigo","3-4-3",0,0.2,"",3,0,"https://fbref.com/en/matches/ffe34927/Alaves-Celta-Vigo-April-27-2024-La-Liga","Alavés","Home",NA,990,335,279,55,9,1,1,31,28,8,0,4,0,227,1,13
"La Liga","2024-04-27","La Liga (Matchweek 33)","Alavés","4-2-3-1",3,2.3,"Giuliano Simeone · 48&rsquor; Jon Guridi · 54&rsquor; Carlos Benavídez · 86&rsquor;",3,0,"Celta Vigo","3-4-3",0,0.2,"",3,0,"https://fbref.com/en/matches/ffe34927/Alaves-Celta-Vigo-April-27-2024-La-Liga","Celta Vigo","Away",NA,990,558,501,57,11,0,7,9,28,3,2,1,0,471,0,8
"La Liga","2024-04-27","La Liga (Matchweek 33)","Atlético Madrid","3-5-2",3,0.8,"Rodrigo De Paul · 15&rsquor; Ángel Correa · 52&rsquor; Unai Simón (OG) · 80&rsquor;",3,0,"Athletic Club","4-2-3-1",1,1,"Nico Williams · 45&rsquor;",2,0,"https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga","Atlético Madrid","Home",NA,990,478,434,43,15,1,13,11,16,3,0,2,0,374,1,4
"La Liga","2024-04-27","La Liga (Matchweek 33)","Atlético Madrid","3-5-2",3,0.8,"Rodrigo De Paul · 15&rsquor; Ángel Correa · 52&rsquor; Unai Simón (OG) · 80&rsquor;",3,0,"Athletic Club","4-2-3-1",1,1,"Nico Williams · 45&rsquor;",2,0,"https://fbref.com/en/matches/a0a9d4cf/Atletico-Madrid-Athletic-Club-April-27-2024-La-Liga","Athletic Club","Away",NA,990,647,599,48,17,0,2,31,18,5,0,4,0,555,0,10
"La Liga","2024-04-28","La Liga (Matchweek 33)","Cádiz","4-4-2",1,0.4,"Omar Mascarell (OG) · 59&rsquor;",3,0,"Mallorca","5-4-1",1,0.9,"Vedat Muriqi · 12&rsquor;",2,0,"https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga","Cádiz","Home",NA,990,526,464,62,23,0,4,28,28,3,3,0,0,394,0,9
"La Liga","2024-04-28","La Liga (Matchweek 33)","Cádiz","4-4-2",1,0.4,"Omar Mascarell (OG) · 59&rsquor;",3,0,"Mallorca","5-4-1",1,0.9,"Vedat Muriqi · 12&rsquor;",2,0,"https://fbref.com/en/matches/05b862fc/Cadiz-Mallorca-April-28-2024-La-Liga","Mallorca","Away",NA,990,386,330,54,13,0,1,7,28,1,0,0,0,262,2,10
"La Liga","2024-04-28","La Liga (Matchweek 33)","Granada","4-4-2",3,2.6,"Facundo Pellistri · 29&rsquor; Myrto Uzuni · 48&rsquor; Lucas Boyé · 90+4&rsquor;",4,0,"Osasuna","4-3-3",0,0.8,"",0,0,"https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga","Granada","Home",NA,990,383,343,35,5,3,5,8,22,0,0,0,0,281,5,12
"La Liga","2024-04-28","La Liga (Matchweek 33)","Granada","4-4-2",3,2.6,"Facundo Pellistri · 29&rsquor; Myrto Uzuni · 48&rsquor; Lucas Boyé · 90+4&rsquor;",4,0,"Osasuna","4-3-3",0,0.8,"",0,0,"https://fbref.com/en/matches/7e063e40/Granada-Osasuna-April-28-2024-La-Liga","Osasuna","Away",NA,990,615,561,54,19,0,3,24,16,6,2,2,0,497,0,12
"La Liga","2024-04-28","La Liga (Matchweek 33)","Villarreal","4-4-2",3,1.4,"Alexander Sørloth · 18&rsquor; Yerson Mosquera · 69&rsquor; Alexander Sørloth · 74&rsquor;",2,0,"Rayo Vallecano","4-2-3-1",0,1,"",1,0,"https://fbref.com/en/matches/9db220c0/Villarreal-Rayo-Vallecano-April-28-2024-La-Liga","Villarreal","Home",NA,990,445,403,40,11,3,3,13,13,3,0,1,0,371,2,8
"La Liga","2024-04-28","La Liga (Matchweek 33)","Villarreal","4-4-2",3,1.4,"Alexander Sørloth · 18&rsquor; Yerson Mosquera · 69&rsquor; Alexander Sørloth · 74&rsquor;",2,0,"Rayo Vallecano","4-2-3-1",0,1,"",1,0,"https://fbref.com/en/matches/9db220c0/Villarreal-Rayo-Vallecano-April-28-2024-La-Liga","Rayo Vallecano","Away",NA,990,533,481,49,14,0,5,19,17,6,5,0,0,450,3,8
"La Liga","2024-04-28","La Liga (Matchweek 33)","Real Betis","4-2-3-1",1,1.8,"Isco (P) · 38&rsquor;",3,0,"Sevilla","4-4-2",1,1.4,"Kike Salas · 56&rsquor;",5,0,"https://fbref.com/en/matches/94a4da32/Real-Betis-Sevilla-April-28-2024-La-Liga","Real Betis","Home",NA,990,431,384,45,20,0,2,14,13,4,1,2,0,350,2,4
"La Liga","2024-04-28","La Liga (Matchweek 33)","Real Betis","4-2-3-1",1,1.8,"Isco (P) · 38&rsquor;",3,0,"Sevilla","4-4-2",1,1.4,"Kike Salas · 56&rsquor;",5,0,"https://fbref.com/en/matches/94a4da32/Real-Betis-Sevilla-April-28-2024-La-Liga","Sevilla","Away",NA,990,424,379,43,11,0,0,14,17,6,4,2,0,338,2,4
"La Liga","2024-04-29","La Liga (Matchweek 33)","Barcelona","4-3-3",4,2.2,"Fermin López · 22&rsquor; Robert Lewandowski · 49&rsquor; Robert Lewandowski · 82&rsquor; Robert Lewandowski · 90+3&rsquor;",1,0,"Valencia","4-4-2",2,2.1,"Hugo Duro · 27&rsquor; José Luis García Vayá (P) · 38&rsquor; Giorgi Mamardashvili · 45+4&rsquor;",0,1,"https://fbref.com/en/matches/c5942116/Barcelona-Valencia-April-29-2024-La-Liga","Barcelona","Home",NA,990,800,754,44,5,0,3,29,20,15,12,2,0,713,2,7
"La Liga","2024-04-29","La Liga (Matchweek 33)","Barcelona","4-3-3",4,2.2,"Fermin López · 22&rsquor; Robert Lewandowski · 49&rsquor; Robert Lewandowski · 82&rsquor; Robert Lewandowski · 90+3&rsquor;",1,0,"Valencia","4-4-2",2,2.1,"Hugo Duro · 27&rsquor; José Luis García Vayá (P) · 38&rsquor; Giorgi Mamardashvili · 45+4&rsquor;",0,1,"https://fbref.com/en/matches/c5942116/Barcelona-Valencia-April-29-2024-La-Liga","Valencia","Away",NA,944,206,162,42,13,0,0,6,12,1,0,1,0,121,2,7
"La Liga","2024-05-03","La Liga (Matchweek 34)","Getafe","4-2-3-1",0,4.5,"",0,0,"Athletic Club","4-2-3-1",2,0.6,"Iñaki Williams · 27&rsquor; Iñaki Williams · 51&rsquor; Yeray Álvarez · 58&rsquor; Aitor Paredes · 79&rsquor;",3,2,"https://fbref.com/en/matches/506b1b2a/Getafe-Athletic-Club-May-3-2024-La-Liga","Getafe","Home",NA,990,601,541,56,7,1,16,33,31,10,5,1,0,469,4,13
"La Liga","2024-05-03","La Liga (Matchweek 34)","Getafe","4-2-3-1",0,4.5,"",0,0,"Athletic Club","4-2-3-1",2,0.6,"Iñaki Williams · 27&rsquor; Iñaki Williams · 51&rsquor; Yeray Álvarez · 58&rsquor; Aitor Paredes · 79&rsquor;",3,2,"https://fbref.com/en/matches/506b1b2a/Getafe-Athletic-Club-May-3-2024-La-Liga","Athletic Club","Away",NA,945,335,290,45,10,2,2,9,15,6,1,4,0,231,0,1
"La Liga","2024-05-04","La Liga (Matchweek 34)","Real Sociedad","4-1-4-1",2,0.6,"Álex Suárez (OG) · 33&rsquor; Sheraldo Becker · 45+1&rsquor;",2,0,"Las Palmas","4-4-2",0,0.5,"",1,0,"https://fbref.com/en/matches/386210a4/Real-Sociedad-Las-Palmas-May-4-2024-La-Liga","Real Sociedad","Home",NA,990,514,465,46,14,3,4,11,20,7,3,3,0,435,3,12
